transaction_id,parse_status,precision,recall,f1,hallucinated_rules,missed_rules,n_true_positive,n_hallucinated,n_missed
CH17_611837415,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837416,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837427,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837429,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837430,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837433,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837436,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837437,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837640,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837641,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837642,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837643,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837645,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837646,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611837647,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840848,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840849,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840920,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840921,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840922,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840924,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840925,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840926,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840927,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840928,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840929,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840930,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840931,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840932,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840933,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840934,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840935,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840936,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840937,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840938,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840939,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840940,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840941,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840942,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840947,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840949,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840950,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840951,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840952,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840953,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840954,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840955,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840956,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840957,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840970,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840971,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840972,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840973,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840974,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840975,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840982,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840984,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840986,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840987,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840988,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840989,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840990,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840991,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840992,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840993,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840998,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611840999,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841000,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841001,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841002,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841003,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841004,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841005,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841006,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841007,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841008,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841009,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841010,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841011,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611841012,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847062,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847063,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847096,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847097,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847098,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847099,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847100,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847101,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847103,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847104,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847105,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847106,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847107,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847109,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847111,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847112,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847115,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847117,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847118,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847119,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847120,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847121,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847122,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847123,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847124,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847125,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847126,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847127,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847128,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847130,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847131,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847133,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847136,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847138,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847141,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847142,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847143,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611847148,ok,1.0,1.0,1.0,-,-,0,0,0
CH17_611858172,ok,1.0,1.0,1.0,-,-,3,0,0
CH1A_510000033,ok,1.0,1.0,1.0,-,-,0,0,0
CH1A_510000170,ok,1.0,1.0,1.0,-,-,1,0,0
CH1I_5100000006,ok,1.0,0.5,0.67,-,R09,1,0,1
CH1R_510000003,ok,1.0,0.33,0.5,-,"R06,R07",1,0,2
CH1R_510000006,ok,1.0,1.0,1.0,-,-,0,0,0
CH1R_510000007,ok,1.0,1.0,1.0,-,-,0,0,0
CH1R_510000018,ok,1.0,1.0,1.0,-,-,0,0,0
CH1R_510000029,ok,0.0,0.0,0.0,R05,"R06,R07",0,1,2
CH1R_510000043,ok,1.0,1.0,1.0,-,-,3,0,0
CH1R_510000067,ok,1.0,1.0,1.0,-,-,3,0,0
CH20_4082473172,ok,1.0,1.0,1.0,-,-,1,0,0
CH20_4105805554,ok,1.0,1.0,1.0,-,-,0,0,0
CH20_4105805569,ok,1.0,1.0,1.0,-,-,0,0,0
CH20_4105805573,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000004,ok,0.5,1.0,0.67,R04,-,1,1,0
CH21_510000005,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000019,ok,1.0,0.25,0.4,-,"R13,R14,R16",1,0,3
CH21_510000020,ok,1.0,0.0,0.0,-,R05,0,0,1
CH21_510000021,ok,0.0,1.0,0.0,"R03,R05,R27",-,0,3,0
CH21_510000025,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000028,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000030,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000032,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000033,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000035,ok,1.0,1.0,1.0,-,-,3,0,0
CH21_510000041,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000045,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000048,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000052,ok,1.0,0.0,0.0,-,R05,0,0,1
CH21_510000054,ok,1.0,1.0,1.0,-,-,4,0,0
CH21_510000056,ok,1.0,0.5,0.67,-,"R04,R27",2,0,2
CH21_510000062,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000063,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000069,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000072,ok,1.0,1.0,1.0,-,-,4,0,0
CH21_510000074,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000099,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000107,ok,0.5,0.5,0.5,R04,R12,1,1,1
CH21_510000111,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000112,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000117,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000118,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000125,ok,1.0,0.33,0.5,-,"R13,R16",1,0,2
CH21_510000136,ok,1.0,1.0,1.0,-,-,2,0,0
CH21_510000138,ok,1.0,1.0,1.0,-,-,3,0,0
CH21_510000141,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000158,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000162,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000167,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000175,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000179,ok,0.0,0.0,0.0,R05,"R03,R09,R27",0,1,3
CH21_510000182,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000184,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000188,ok,0.0,0.0,0.0,R05,"R03,R13,R14,R16,R27",0,1,5
CH21_510000198,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000212,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000216,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000228,ok,1.0,0.0,0.0,-,R05,0,0,1
CH21_510000230,ok,0.5,1.0,0.67,R04,-,1,1,0
CH21_510000231,ok,0.0,0.0,0.0,R05,"R03,R04,R27",0,1,3
CH21_510000235,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000239,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000252,ok,1.0,0.0,0.0,-,R05,0,0,1
CH21_510000258,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000261,ok,0.83,1.0,0.91,R04,-,5,1,0
CH21_510000272,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000274,ok,1.0,0.0,0.0,-,R04,0,0,1
CH21_510000276,ok,0.5,0.33,0.4,R09,"R03,R15",1,1,2
CH21_510000277,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000279,ok,1.0,0.0,0.0,-,R05,0,0,1
CH21_510000280,ok,0.0,1.0,0.0,"R03,R04,R27",-,0,3,0
CH21_510000281,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000309,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000325,ok,1.0,1.0,1.0,-,-,1,0,0
CH21_510000339,ok,0.0,1.0,0.0,R05,-,0,1,0
CH21_510000340,ok,1.0,1.0,1.0,-,-,0,0,0
CH21_510000341,ok,1.0,1.0,1.0,-,-,0,0,0
CH27_100000003,ok,0.0,1.0,0.0,R07,-,0,1,0
CH27_100000015,ok,1.0,1.0,1.0,-,-,1,0,0
CH27_100000018,ok,1.0,1.0,1.0,-,-,0,0,0
CH27_100000099,ok,1.0,1.0,1.0,-,-,4,0,0
CH27_100000107,ok,0.0,0.0,0.0,R05,"R06,R07,R15",0,1,3
CH27_100000165,ok,1.0,0.67,0.8,-,R15,2,0,1
CH27_100000166,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000186,ok,1.0,1.0,1.0,-,-,4,0,0
CH27_100000230,ok,1.0,1.0,1.0,-,-,1,0,0
CH27_100000339,ok,1.0,0.67,0.8,-,R15,2,0,1
CH27_100000341,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000342,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000355,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_100000356,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000358,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_100000367,ok,1.0,1.0,1.0,-,-,3,0,0
CH27_100000389,ok,1.0,0.0,0.0,-,"R06,R15",0,0,2
CH27_100000393,ok,1.0,1.0,1.0,-,-,4,0,0
CH27_100000415,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000428,ok,1.0,1.0,1.0,-,-,3,0,0
CH27_100000436,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000453,ok,1.0,1.0,1.0,-,-,1,0,0
CH27_100000467,ok,1.0,1.0,1.0,-,-,4,0,0
CH27_100000474,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000477,ok,1.0,1.0,1.0,-,-,0,0,0
CH27_100000538,ok,1.0,0.5,0.67,-,R15,1,0,1
CH27_100000539,ok,1.0,1.0,1.0,-,-,3,0,0
CH27_100000540,ok,1.0,0.67,0.8,-,R15,2,0,1
CH27_100000547,ok,1.0,0.25,0.4,-,"R07,R13,R16",1,0,3
CH27_100000564,ok,1.0,1.0,1.0,-,-,4,0,0
CH27_100000598,ok,1.0,1.0,1.0,-,-,0,0,0
CH27_100000600,ok,1.0,1.0,1.0,-,-,1,0,0
CH27_100000610,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_100000611,ok,0.0,0.0,0.0,R15,R07,0,1,1
CH27_100000695,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_510000182,ok,1.0,1.0,1.0,-,-,1,0,0
CH27_510000378,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_610001253,ok,1.0,1.0,1.0,-,-,2,0,0
CH27_610001254,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510000020,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510000034,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510000035,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510000663,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510000783,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510001324,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510002063,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510002193,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510002221,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510002237,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510003293,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510003295,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510003296,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510003298,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510003299,ok,1.0,0.5,0.67,-,R15,1,0,1
CH30_510003301,ok,1.0,0.75,0.86,-,R15,3,0,1
CH30_510003302,ok,1.0,1.0,1.0,-,-,4,0,0
CH30_510003303,ok,1.0,1.0,1.0,-,-,4,0,0
CH30_510003453,ok,1.0,0.4,0.57,-,"R13,R14,R16",2,0,3
CH30_510003455,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510003676,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510003938,ok,1.0,0.6,0.75,-,"R13,R16",3,0,2
CH30_510004827,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510006069,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510008833,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510009168,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510009172,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510009794,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510009822,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510011156,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510011361,ok,1.0,0.75,0.86,-,R15,3,0,1
CH30_510012076,ok,1.0,0.67,0.8,-,R15,2,0,1
CH30_510013703,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510013709,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510013716,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510013818,ok,1.0,1.0,1.0,-,-,2,0,0
CH30_510016388,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510017179,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510017191,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510017298,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510017817,ok,1.0,1.0,1.0,-,-,0,0,0
CH30_510018407,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_510019026,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_520005162,ok,1.0,1.0,1.0,-,-,3,0,0
CH30_520005163,ok,1.0,1.0,1.0,-,-,3,0,0
CH30_520008581,ok,1.0,1.0,1.0,-,-,3,0,0
CH30_520008585,ok,1.0,1.0,1.0,-,-,3,0,0
CH30_520015418,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_520018124,ok,1.0,1.0,1.0,-,-,1,0,0
CH30_520020757,ok,1.0,1.0,1.0,-,-,3,0,0
CH30_520020759,ok,1.0,1.0,1.0,-,-,3,0,0
CH31_510000935,ok,1.0,1.0,1.0,-,-,2,0,0
CH31_510001564,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000001,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
CH34_510000002,ok,1.0,0.0,0.0,-,"R05,R06,R07,R13,R14,R16",0,0,6
CH34_510000003,ok,1.0,0.25,0.4,-,"R13,R15,R16",1,0,3
CH34_510000004,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000006,ok,1.0,0.0,0.0,-,R05,0,0,1
CH34_510000009,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
CH34_510000010,ok,1.0,0.33,0.5,-,"R06,R07",1,0,2
CH34_510000011,ok,1.0,0.33,0.5,-,"R06,R07",1,0,2
CH34_510000014,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000020,ok,0.0,0.0,0.0,R05,"R06,R07",0,1,2
CH34_510000025,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000026,ok,1.0,1.0,1.0,-,-,7,0,0
CH34_510000028,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000029,ok,0.5,0.2,0.29,R05,"R07,R13,R14,R16",1,1,4
CH34_510000037,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000039,ok,0.5,0.25,0.33,R06,"R13,R14,R16",1,1,3
CH34_510000040,ok,1.0,0.4,0.57,-,"R13,R14,R16",2,0,3
CH34_510000044,ok,1.0,0.0,0.0,-,R06,0,0,1
CH34_510000045,ok,0.0,1.0,0.0,R05,-,0,1,0
CH34_510000049,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000051,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000052,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000053,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000056,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000058,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000060,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000061,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000062,ok,1.0,0.0,0.0,-,"R06,R07,R11",0,0,3
CH34_510000063,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000064,ok,1.0,0.0,0.0,-,R05,0,0,1
CH34_510000065,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000067,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000068,ok,0.0,1.0,0.0,"R06,R11",-,0,2,0
CH34_510000070,ok,0.0,0.0,0.0,"R06,R07,R11",R05,0,3,1
CH34_510000071,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000072,ok,1.0,0.0,0.0,-,"R05,R07,R13,R15,R16",0,0,5
CH34_510000078,ok,1.0,1.0,1.0,-,-,4,0,0
CH34_510000079,ok,0.33,0.25,0.29,"R05,R06","R03,R04,R27",1,2,3
CH34_510000080,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000084,ok,0.0,0.0,0.0,R07,"R01,R06",0,1,2
CH34_510000085,ok,1.0,0.0,0.0,-,"R01,R06,R07",0,0,3
CH34_510000086,ok,1.0,0.0,0.0,-,"R01,R05,R13,R14,R16",0,0,5
CH34_510000088,ok,1.0,0.0,0.0,-,"R01,R06",0,0,2
CH34_510000089,ok,0.0,0.0,0.0,R05,"R01,R06,R07",0,1,3
CH34_510000090,ok,0.0,0.0,0.0,"R04,R13,R14,R15,R16","R01,R06,R07",0,5,3
CH34_510000091,ok,1.0,0.0,0.0,-,"R01,R06,R07",0,0,3
CH34_510000099,ok,1.0,0.0,0.0,-,"R05,R07",0,0,2
CH34_510000104,ok,1.0,0.0,0.0,-,R05,0,0,1
CH34_510000115,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000119,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000125,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000126,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000127,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000132,ok,0.0,1.0,0.0,"R06,R07",-,0,2,0
CH34_510000133,ok,0.0,1.0,0.0,"R06,R07,R11",-,0,3,0
CH34_510000135,ok,0.5,0.2,0.29,R06,"R05,R13,R14,R16",1,1,4
CH34_510000136,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000137,ok,1.0,0.0,0.0,-,"R05,R06",0,0,2
CH34_510000139,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
CH34_510000140,ok,1.0,0.0,0.0,-,"R05,R13,R14,R16",0,0,4
CH34_510000145,ok,0.0,1.0,0.0,"R05,R07",-,0,2,0
CH34_510000147,ok,0.0,1.0,0.0,R05,-,0,1,0
CH34_510000150,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000151,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000153,ok,1.0,1.0,1.0,-,-,3,0,0
CH34_510000156,ok,1.0,0.0,0.0,-,R05,0,0,1
CH34_510000157,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000158,ok,1.0,0.0,0.0,-,"R05,R06,R07",0,0,3
CH34_510000163,ok,1.0,1.0,1.0,-,-,2,0,0
CH34_510000169,ok,1.0,0.0,0.0,-,"R05,R13,R14,R16",0,0,4
CH34_510000170,ok,1.0,0.0,0.0,-,"R05,R13,R14,R16",0,0,4
CH34_510000173,ok,1.0,0.0,0.0,-,"R13,R16",0,0,2
CH34_510000179,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000181,ok,1.0,1.0,1.0,-,-,1,0,0
CH34_510000182,ok,0.33,1.0,0.5,"R06,R07",-,1,2,0
CH34_510000183,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000184,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000185,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000186,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000187,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000188,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000189,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000190,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000191,ok,1.0,0.0,0.0,-,"R03,R05,R27",0,0,3
CH34_510000193,ok,0.0,1.0,0.0,"R03,R27",-,0,2,0
CH34_510000195,ok,1.0,1.0,1.0,-,-,0,0,0
CH34_510000198,ok,0.67,1.0,0.8,R05,-,2,1,0
CH43_510000001,ok,1.0,1.0,1.0,-,-,1,0,0
CH51_510000005,ok,1.0,1.0,1.0,-,-,0,0,0
CH51_510000006,ok,1.0,1.0,1.0,-,-,0,0,0
CH51_510000007,ok,1.0,1.0,1.0,-,-,0,0,0
CH51_510000022,ok,1.0,1.0,1.0,-,-,0,0,0
CH51_510000031,ok,1.0,0.0,0.0,-,R05,0,0,1
CH51_510000051,ok,0.0,0.0,0.0,R12,R05,0,1,1
CH51_510000068,ok,1.0,1.0,1.0,-,-,0,0,0
CH51_510000088,ok,1.0,1.0,1.0,-,-,0,0,0
CH78_510000010,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510000017,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510000074,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510000110,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510000235,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510000549,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510000569,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510000745,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510001005,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510001093,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510001656,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510001682,ok,1.0,1.0,1.0,-,-,2,0,0
CH82_510002558,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510002620,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510002792,ok,1.0,1.0,1.0,-,-,2,0,0
CH82_510003313,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510003386,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510003438,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_510003701,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510003959,ok,1.0,1.0,1.0,-,-,0,0,0
CH82_510004411,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_6100021519,ok,1.0,1.0,1.0,-,-,1,0,0
CH82_6100022138,ok,1.0,1.0,1.0,-,-,1,0,0
